Vehicle Manufacturer Name,Veh Mfr Code,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,# of Gears,Equivalent Test Weight (lbs.),CO (g/mi),CO2 (g/mi),NOx (g/mi)
BMW,BMX,Car,228,4,8,3250,0.2254700,272.8021226,0.0053145
BMW,BMX,Car,228,4,8,3250,0.0014713,181.2333531,0.0025469
BMW,BMX,Car,134,3,6,4250,,,
BMW,BMX,Car,134,3,6,4250,,,
BMW,BMX,Car,134,3,6,4250,0.4318000,230.0239000,0.0149000
BMW,BMX,Car,134,3,6,4250,0.1498000,207.1092000,0.0061000
FCA US LLC,CRX,Both,505,6,8,4250,0.4774120,405.9376300,0.0107910
FCA US LLC,CRX,Both,505,6,8,4250,0.1727320,248.4696600,0.0067250
FCA US LLC,CRX,Both,280,4,8,3875,0.1894590,292.9918000,0.0330000
FCA US LLC,CRX,Both,280,4,8,3875,0.0275260,188.1460000,0.0030000
FCA US LLC,CRX,Both,280,4,8,3875,0.2157230,295.0728800,0.0310000
FCA US LLC,CRX,Both,280,4,8,3875,0.0307430,189.7170000,0.0030000
FCA US LLC,CRX,Both,280,4,8,4000,0.2402150,308.0348100,0.0280000
FCA US LLC,CRX,Both,280,4,8,4000,0.0952850,202.6380000,0.0020000
FCA US LLC,CRX,Both,280,4,8,4000,0.3085590,311.3054700,0.0220000
FCA US LLC,CRX,Both,280,4,8,4000,0.0984410,202.5420000,0.0030000
FCA US LLC,CRX,Both,280,4,8,4250,0.3014890,299.0857400,0.0198350
FCA US LLC,CRX,Both,280,4,8,4250,0.0685710,208.1090000,0.0027840
FCA US LLC,CRX,Both,280,4,8,4250,0.2841290,309.4324800,0.0267510
FCA US LLC,CRX,Both,280,4,8,4250,0.1133950,218.9910000,0.0044960
FCA US LLC,CRX,Both,505,6,8,4750,0.4905000,419.7914200,0.0135350
FCA US LLC,CRX,Both,505,6,8,4750,0.1951350,278.5966900,0.0050040
FCA US LLC,CRX,Both,280,4,8,4250,0.3158150,320.2688100,0.0248100
FCA US LLC,CRX,Both,280,4,8,4250,0.4248190,218.9430000,0.0054730
FCA US LLC,CRX,Both,280,4,8,4250,0.2000100,319.1324800,0.0277690
FCA US LLC,CRX,Both,280,4,8,4250,0.6931760,218.4860000,0.0058240
FCA US LLC,CRX,Truck,287,6,9,4750,0.1736780,366.5736700,0.0350000
FCA US LLC,CRX,Truck,287,6,9,4750,0.0137690,222.6550000,0.0090000
FCA US LLC,CRX,Truck,287,6,9,4750,0.2107340,379.0279000,0.0170000
FCA US LLC,CRX,Truck,287,6,9,4750,0.0003890,222.7890000,0.0150000
FCA US LLC,CRX,Truck,287,6,9,5250,0.3946850,425.7041500,0.0092660
FCA US LLC,CRX,Truck,287,6,9,5250,0.1624750,248.8728500,0.0023380
FCA US LLC,CRX,Truck,220,6,1,5250,0.1458960,260.8730000,0
FCA US LLC,CRX,Truck,220,6,1,5250,0.0837860,289.1350000,0.0095520
FCA US LLC,CRX,Truck,220,6,1,5250,0.1875730,204.6060500,0.0048060
FCA US LLC,CRX,Truck,220,6,1,5250,0.0826670,207.2550000,0.0010270
FCA US LLC,CRX,Truck,220,6,1,5250,0.2293290,210.3327100,0.0030610
FCA US LLC,CRX,Truck,220,6,1,5250,0.0727230,207.8680000,0.0019970
FCA US LLC,CRX,Truck,220,6,1,5250,1.0552230,399.4376100,0.0045370
FCA US LLC,CRX,Truck,220,6,1,5250,,,
FCA US LLC,CRX,Truck,220,6,1,5250,,,
FCA US LLC,CRX,Car,470,8,6,4500,0.6878180,510.5503600,0.0411390
FCA US LLC,CRX,Car,470,8,6,4500,0.4462400,281.8420000,0.0240650
FCA US LLC,CRX,Car,470,8,8,4500,0.7353850,476.3894200,0.0265350
FCA US LLC,CRX,Car,470,8,8,4500,0.5861660,256.4380000,0.0102100
FCA US LLC,CRX,Car,372,8,8,4500,0.6069780,448.1937200,0.0198510
FCA US LLC,CRX,Car,372,8,8,4500,0.6069780,448.1937200,0.0198510
FCA US LLC,CRX,Car,372,8,8,4500,0.1699730,253.8910000,0.0155880
FCA US LLC,CRX,Car,372,8,8,4500,0.1699730,253.8910000,0.0155880
FCA US LLC,CRX,Car,372,8,8,4500,0.1504460,250.8260000,0.0136240
FCA US LLC,CRX,Car,372,8,8,4500,0.1504460,250.8260000,0.0136240
FCA US LLC,CRX,Car,370,8,6,4500,0.5770110,474.5497500,0.0350810
FCA US LLC,CRX,Car,370,8,6,4500,0.1056890,272.1980000,0.0652960
FCA US LLC,CRX,Car,797,8,8,4750,2.0826670,603.3490100,0.0165940
FCA US LLC,CRX,Car,797,8,8,4750,2.8101040,333.3259200,0.0299680
FCA US LLC,CRX,Car,797,8,8,4750,2.1655140,470.0003200,0.0681810
FCA US LLC,CRX,Car,797,8,8,4750,1.6315930,563.1827900,0.0243920
FCA US LLC,CRX,Car,797,8,8,4750,2.4066950,586.2606400,0.0320700
FCA US LLC,CRX,Car,707,8,8,4750,0.6933720,580.7071600,0.0102600
FCA US LLC,CRX,Car,707,8,8,4750,0.3519430,318.8706400,0.0144630
FCA US LLC,CRX,Car,707,8,8,4750,0.7413080,451.0282700,0.0422090
FCA US LLC,CRX,Car,707,8,8,4750,0.6137340,608.0205400,0.0028450
FCA US LLC,CRX,Car,707,8,6,4750,0.8843320,552.3954300,0.0308220
FCA US LLC,CRX,Car,707,8,6,4750,0.8363870,451.5830000,0.0655790
FCA US LLC,CRX,Car,707,8,6,4750,0.3015560,319.4090000,0.0116730
FCA US LLC,CRX,Car,707,8,6,4750,0.7362990,684.3160000,0.1004740
FCA US LLC,CRX,Car,707,8,6,4750,2.9115120,650.2284700,0.0676880
FCA US LLC,CRX,Car,707,8,8,4750,0.3213240,551.2988900,0.0194190
FCA US LLC,CRX,Car,707,8,8,4750,0.0669850,308.2680000,0.0138420
FCA US LLC,CRX,Car,707,8,8,4750,0.2954420,438.9650000,0.0514180
FCA US LLC,CRX,Car,707,8,8,4750,0.5205440,611.3190000,0.0392430
FCA US LLC,CRX,Car,707,8,8,4750,2.6604750,612.8755000,0.0705900
FCA US LLC,CRX,Car,292,6,8,4250,0.4171290,370.3176000,0.0170150
FCA US LLC,CRX,Car,292,6,8,4250,0.0593100,205.6150000,0.0032390
FCA US LLC,CRX,Car,485,8,8,4750,0.4018020,500.2693400,0.0302350
FCA US LLC,CRX,Car,485,8,8,4750,0.3666740,260.6560000,0.0161300
FCA US LLC,CRX,Car,292,6,8,4500,0.0938770,233.3990000,0.0040410
FCA US LLC,CRX,Car,292,6,8,4500,0.4379320,386.0323900,0.0122150
FCA US LLC,CRX,Car,292,6,8,4500,,390.0000000,
FCA US LLC,CRX,Car,292,6,8,4500,,238.0000000,
FCA US LLC,CRX,Car,707,8,8,5000,,689.0000000,
FCA US LLC,CRX,Car,707,8,8,5000,,717.0000000,
FCA US LLC,CRX,Car,707,8,8,5000,0.6634700,589.9163500,0.0079300
FCA US LLC,CRX,Car,707,8,8,5000,0.1182250,313.0282400,0.0055240
FCA US LLC,CRX,Truck,360,8,8,5500,,514.0000000,
FCA US LLC,CRX,Truck,360,8,8,5500,,295.0000000,
FCA US LLC,CRX,Truck,360,8,8,5500,0.6869817,510.2874757,0.0182040
FCA US LLC,CRX,Truck,360,8,8,5500,0.4144500,285.6046689,0.0110225
FCA US LLC,CRX,Truck,470,8,8,6000,0.4616870,562.3241400,0.0089470
FCA US LLC,CRX,Truck,470,8,8,6000,0.1685920,335.1610000,0.0060210
FCA US LLC,CRX,Truck,470,8,8,6000,0.4507310,559.0752700,0.0099130
FCA US LLC,CRX,Truck,470,8,8,6000,0.1777880,331.0910000,0.0096900
FCA US LLC,CRX,Truck,177,4,9,3625,0.1690380,296.6402600,0.0090370
FCA US LLC,CRX,Truck,177,4,9,3625,0.0947350,200.9500000,0.0029010
FCA US LLC,CRX,Truck,177,4,9,3625,0.1142090,293.4067800,0.0104520
FCA US LLC,CRX,Truck,177,4,9,3625,0.0659920,199.1180000,0.0029910
FCA US LLC,CRX,Truck,184,4,9,4250,0.7456341,331.5532042,0.0018482
FCA US LLC,CRX,Truck,184,4,9,4250,0.3397892,210.0181165,0.0032749
FCA US LLC,CRX,Truck,270,4,9,4250,0.1290260,333.3148368,0.0234537
FCA US LLC,CRX,Truck,270,4,9,4250,0.1270078,213.1922339,0.0032172
FCA US LLC,CRX,Truck,271,6,9,4250,0.1789912,229.4838989,0.0059435
FCA US LLC,CRX,Truck,271,6,9,4250,0.3292119,367.4097351,0.0180181
FCA US LLC,CRX,Truck,184,4,9,3875,0.6515510,319.3632000,0.0017750
FCA US LLC,CRX,Truck,184,4,9,3875,0.4384410,197.3190000,0.0013830
FCA US LLC,CRX,Truck,184,4,9,3875,0.6532460,320.3597600,0.0022670
FCA US LLC,CRX,Truck,184,4,9,3875,0.4027200,197.5780000,0.0016150
FCA US LLC,CRX,Truck,270,4,9,4000,0.1689110,305.1746000,0.0187700
FCA US LLC,CRX,Truck,270,4,9,4000,0.0903220,197.0870000,0.0025560
FCA US LLC,CRX,Truck,270,4,9,4000,0.1524120,309.9000000,0.0272370
FCA US LLC,CRX,Truck,270,4,9,4000,0.0828060,202.0160000,0.0029210
FCA US LLC,CRX,Truck,271,6,9,4000,0.2896790,356.5298500,0.0177680
FCA US LLC,CRX,Truck,271,6,9,4000,0.3058120,219.2070000,0.0050460
FCA US LLC,CRX,Truck,271,6,9,4000,0.1910800,215.2760000,0.0051520
FCA US LLC,CRX,Truck,271,6,9,4500,1.2939440,384.1057600,0.0367090
FCA US LLC,CRX,Truck,271,6,9,4500,0.9203010,254.6080000,0.0412040
FCA US LLC,CRX,Truck,271,6,9,4500,1.4441930,388.2748300,0.0376880
FCA US LLC,CRX,Both,184,4,6,3625,0.4516850,313.9006900,0.0060000
FCA US LLC,CRX,Both,184,4,6,3625,0.2245400,203.0800000,0.0320000
FCA US LLC,CRX,Both,184,4,6,3625,0.1822900,198.8230000,0.0370000
FCA US LLC,CRX,Both,184,4,9,3750,0.5045974,321.3667976,0.0141354
FCA US LLC,CRX,Both,184,4,9,3750,0.1981189,205.6466864,0.0089154
FCA US LLC,CRX,Truck,260,6,8,5500,0,257.7553900,0.0005710
FCA US LLC,CRX,Truck,260,6,8,5500,0,257.7553900,0.0005710
FCA US LLC,CRX,Truck,260,6,8,5500,0,257.7553900,0.0005710
FCA US LLC,CRX,Truck,260,6,8,5500,0.2771990,367.6622500,0.0353410
FCA US LLC,CRX,Truck,260,6,8,5500,0.2771990,367.6622500,0.0353410
FCA US LLC,CRX,Truck,260,6,8,5500,0.2771990,367.6622500,0.0353410
FCA US LLC,CRX,Truck,285,6,8,5000,0.5370866,413.9886475,0.0200995
FCA US LLC,CRX,Truck,285,6,8,5000,0.4700561,290.8012695,0.0080813
FCA US LLC,CRX,Truck,285,6,6,5000,0.4537800,435.9399600,0.0151490
FCA US LLC,CRX,Truck,285,6,6,5000,0.1699420,282.5230000,0.0038010
FCA US LLC,CRX,Truck,295,6,8,5000,0.2253180,371.7277400,0.0074140
FCA US LLC,CRX,Truck,295,6,8,5000,0.0112770,244.8680000,0.0014660
FCA US LLC,CRX,Truck,295,6,8,5000,0.2680620,375.8239300,0.0076510
FCA US LLC,CRX,Truck,295,6,8,5000,0.0348600,243.1190000,0.0005600
FCA US LLC,CRX,Truck,295,6,8,5000,0.2944300,380.9087000,0.0072150
FCA US LLC,CRX,Truck,295,6,8,5000,0.1748930,257.2060000,0.0015120
FCA US LLC,CRX,Truck,295,6,8,5000,0.3704720,385.0778400,0.0078190
FCA US LLC,CRX,Truck,295,6,8,5000,0.0949860,257.2480000,0.0026860
FCA US LLC,CRX,Truck,270,4,8,5500,0.7861400,385.8911400,0.0064440
FCA US LLC,CRX,Truck,270,4,8,5500,,,
FCA US LLC,CRX,Truck,270,4,8,5500,,,
FCA US LLC,CRX,Truck,270,4,8,5500,0.4569740,292.2471000,0.0054240
FCA US LLC,CRX,Truck,270,4,8,5500,0.2486670,237.0227300,0.0002660
FCA US LLC,CRX,Truck,270,4,8,5500,0.5511590,372.1259700,0.0008510
FCA US LLC,CRX,Truck,270,4,8,5500,0.3924640,374.1834700,0.0005110
FCA US LLC,CRX,Truck,295,6,8,5000,0.4118910,375.2248800,0.0071750
FCA US LLC,CRX,Truck,295,6,8,5000,0.2369490,246.5780500,0.0024920
FCA US LLC,CRX,Truck,295,6,8,5000,,366.0000000,
FCA US LLC,CRX,Truck,295,6,8,5000,,241.0000000,
FCA US LLC,CRX,Truck,295,6,8,5000,0.3348500,378.9545900,0.0110720
FCA US LLC,CRX,Truck,295,6,8,5000,,370.0000000,
FCA US LLC,CRX,Truck,295,6,8,5000,,247.0000000,
FCA US LLC,CRX,Truck,295,6,8,5000,0.4582117,251.0234222,0.0062638
FCA US LLC,CRX,Truck,470,8,8,6500,1.4630230,566.5080400,0.0181330
FCA US LLC,CRX,Truck,470,8,8,6500,0.4553220,348.7960600,0.0106560
FCA US LLC,CRX,Truck,470,8,8,6500,0.4308090,342.5263000,0.0091430
FCA US LLC,CRX,Truck,470,8,8,6500,0.3188280,341.9443600,0.0092320
FCA US LLC,CRX,Truck,470,8,8,6500,1.5778710,570.8586800,0.0179500
FCA US LLC,CRX,Truck,470,8,8,6500,0.4682040,352.1864900,0.0096300
FCA US LLC,CRX,Truck,470,8,8,6500,0.4209680,350.1013900,0.0093830
FCA US LLC,CRX,Truck,177,4,9,3500,0.2950730,192.5160000,0.0165060
FCA US LLC,CRX,Truck,177,4,9,3500,0.3740930,193.8310000,0.0244620
FCA US LLC,CRX,Truck,177,4,9,3500,0.3488600,287.8024100,0.0127470
FCA US LLC,CRX,Truck,177,4,9,3500,0.7139540,285.9269600,0.0125410
FCA US LLC,CRX,Truck,177,4,9,3625,,204.0000000,
FCA US LLC,CRX,Truck,177,4,9,3625,,297.0000000,
FCA US LLC,CRX,Truck,177,4,9,3875,0.4485500,219.2700000,0.0040440
FCA US LLC,CRX,Truck,177,4,9,3875,0.4626420,319.7125000,0.0146540
FCA US LLC,CRX,Truck,177,4,9,3875,0.4032830,319.7023900,0.0130960
FCA US LLC,CRX,Truck,395,8,8,6000,0.1676320,291.3363000,0.0048390
FCA US LLC,CRX,Truck,395,8,8,6000,0.1332160,281.6937300,0.0050320
FCA US LLC,CRX,Truck,395,8,8,6000,0.3756060,439.8111900,0.0228330
FCA US LLC,CRX,Truck,395,8,8,6500,0.3489260,473.8961800,0.0264740
FCA US LLC,CRX,Truck,395,8,8,6500,0.2897970,320.1613000,0.0040580
FCA US LLC,CRX,Truck,395,8,8,6500,0.2510940,315.4131300,0.0035140
FCA US LLC,CRX,Truck,470,8,8,5500,1.1480229,569.2224731,0.0530871
FCA US LLC,CRX,Truck,470,8,8,5500,0.2919681,390.2926331,0.0497490
FCA US LLC,CRX,Truck,285,6,8,4750,0.2314950,366.4124400,0.0276360
FCA US LLC,CRX,Truck,285,6,8,4750,0.0433740,265.8415300,0.0068710
FCA US LLC,CRX,Truck,285,6,8,4750,,360.0000000,
FCA US LLC,CRX,Truck,285,6,8,4750,,263.0000000,
FCA US LLC,CRX,Truck,270,4,8,5500,0.4289110,497.1483700,0.0155080
FCA US LLC,CRX,Truck,270,4,8,5500,1.5490010,368.9219600,0.0074440
FCA US LLC,CRX,Truck,270,4,8,5500,,,
FCA US LLC,CRX,Truck,270,4,8,5500,,,
FCA US LLC,CRX,Truck,270,4,8,5500,,,
FCA US LLC,CRX,Truck,270,4,8,5500,,,
FCA US LLC,CRX,Truck,270,4,8,5500,0.5337095,450.8663940,0.0024161
FCA US LLC,CRX,Truck,270,4,8,5500,0.2142913,298.7201538,0.0045690
FCA US LLC,CRX,Truck,270,4,8,5500,0.5387567,322.1680603,0.0076646
FCA US LLC,CRX,Truck,285,6,6,4250,0.2195518,256.3254208,0.0014007
FCA US LLC,CRX,Truck,285,6,6,4250,0.6206258,412.5583169,0.0116909
FCA US LLC,CRX,Truck,285,6,6,4250,0.3034866,259.3121274,0.0013332
FCA US LLC,CRX,Truck,285,6,8,4250,0.2880120,386.4236700,0.0106470
FCA US LLC,CRX,Truck,285,6,8,4250,0.3389380,268.0180000,0.0023290
FCA US LLC,CRX,Truck,270,4,8,4250,0.2635940,319.8119700,0.0310610
FCA US LLC,CRX,Truck,270,4,8,4250,0.1767360,237.0280000,0.0146480
FCA US LLC,CRX,Truck,270,4,8,4250,0.8345990,392.2840000,0.0174920
FCA US LLC,CRX,Truck,270,4,8,4250,0.2417800,314.9451200,0.0253680
FCA US LLC,CRX,Truck,270,4,8,4250,0.0902740,236.2570000,0.0024980
FCA US LLC,CRX,Truck,230,6,8,5000,0,247.4974670,0.0009143
FCA US LLC,CRX,Truck,230,6,8,5000,0,247.4974670,0.0009143
FCA US LLC,CRX,Truck,230,6,8,5000,0,247.4974670,0.0009143
FCA US LLC,CRX,Truck,230,6,8,5000,0.2393586,358.5696106,0.0305081
FCA US LLC,CRX,Truck,230,6,8,5000,0.2393586,358.5696106,0.0305081
FCA US LLC,CRX,Truck,230,6,8,5000,0.2393586,358.5696106,0.0305081
FCA US LLC,CRX,Truck,230,6,8,5000,0.2149185,361.2397766,0.0321191
FCA US LLC,CRX,Truck,230,6,8,5000,0.2149185,361.2397766,0.0321191
FCA US LLC,CRX,Truck,230,6,8,5000,0.2149185,361.2397766,0.0321191
FCA US LLC,CRX,Truck,285,6,6,4500,0.7859490,418.9974300,0.0077130
FCA US LLC,CRX,Truck,285,6,6,4500,0.3322770,273.0380000,0.0038170
FCA US LLC,CRX,Truck,285,6,8,4500,0.1858422,262.7895418,0.0012895
FCA US LLC,CRX,Truck,285,6,8,4500,0.5275022,390.4648938,0.0097328
FCA US LLC,CRX,Truck,270,4,8,4500,0.3520983,321.4037781,0.0316613
FCA US LLC,CRX,Truck,270,4,8,4500,1.4647825,397.3284607,0.0237751
FCA US LLC,CRX,Truck,270,4,8,4500,0.1260564,237.1317444,0.0033752
FCA US LLC,CRX,Truck,270,4,8,4500,1.4091188,401.2255859,0.0199478
FCA US LLC,CRX,Truck,290,6,8,5250,0.6602820,420.1881700,0.0061540
FCA US LLC,CRX,Truck,290,6,8,5250,0.0308510,257.6600000,0.0034500
FCA US LLC,CRX,Truck,290,6,8,5250,0.5543490,417.7078000,0.0097240
FCA US LLC,CRX,Truck,290,6,8,5250,0.0355870,256.7460000,0.0030910
FCA US LLC,CRX,Truck,290,6,8,5250,,,
FCA US LLC,CRX,Truck,290,6,8,5250,,,
FCA US LLC,CRX,Truck,390,8,8,5500,,486.0000000,
FCA US LLC,CRX,Truck,390,8,8,5500,,302.0000000,
FCA US LLC,CRX,Truck,390,8,8,5000,,491.0000000,
FCA US LLC,CRX,Truck,390,8,8,5000,,299.0000000,
FCA US LLC,CRX,Truck,390,8,8,5500,0.7125860,503.9448600,0.0187040
FCA US LLC,CRX,Truck,390,8,8,5500,0.2307380,310.4250000,0.0142230
FCA US LLC,CRX,Truck,390,8,8,5500,0.2682980,311.9980000,0.0162190
FCA US LLC,CRX,Truck,390,8,8,5500,0.5346980,483.1826000,0.0195410
FCA US LLC,CRX,Truck,390,8,8,5500,0.5819880,479.1230800,0.0107330
FCA US LLC,CRX,Truck,260,6,8,5500,0.2065973,353.9187927,0.0436628
FCA US LLC,CRX,Truck,260,6,8,5500,0.2065973,353.9187927,0.0436628
FCA US LLC,CRX,Truck,260,6,8,5500,0.2065973,353.9187927,0.0436628
FCA US LLC,CRX,Truck,260,6,8,5500,0,217.9892731,0.0034150
FCA US LLC,CRX,Truck,260,6,8,5500,0,217.9892731,0.0034150
FCA US LLC,CRX,Truck,260,6,8,5500,0,217.9892731,0.0034150
FCA US LLC,CRX,Truck,395,8,8,5500,0.2818100,389.6399500,0.0200370
FCA US LLC,CRX,Truck,395,8,8,5500,0.2409280,268.6158800,0.0042070
FCA US LLC,CRX,Truck,305,6,8,5250,0.3876220,355.1035600,0.0226400
FCA US LLC,CRX,Truck,305,6,8,5250,0.2942700,249.1770000,0.0073350
FCA US LLC,CRX,Truck,305,6,8,5250,0.3220020,358.5209300,0.0207740
FCA US LLC,CRX,Truck,305,6,8,5250,0.2572110,253.2310000,0.0037890
FCA US LLC,CRX,Truck,395,8,8,5500,0.7986470,495.8766600,0.0137870
FCA US LLC,CRX,Truck,395,8,8,5500,0.0803670,283.4110000,0.0032670
FCA US LLC,CRX,Truck,395,8,8,5500,0.1676850,284.0800000,0.0032440
FCA US LLC,CRX,Truck,260,6,8,6000,0.1939667,375.5136719,0.0600747
FCA US LLC,CRX,Truck,260,6,8,6000,0.1939667,375.5136719,0.0600747
FCA US LLC,CRX,Truck,260,6,8,6000,0.1939667,375.5136719,0.0600747
FCA US LLC,CRX,Truck,260,6,8,6000,0,241.9384613,0.0336940
FCA US LLC,CRX,Truck,260,6,8,6000,0,241.9384613,0.0336940
FCA US LLC,CRX,Truck,260,6,8,6000,0,241.9384613,0.0336940
FCA US LLC,CRX,Truck,395,8,8,5500,0.2751490,281.9816900,0.0039940
FCA US LLC,CRX,Truck,395,8,8,5500,0.4097150,403.0273400,0.0245470
FCA US LLC,CRX,Truck,395,8,8,6000,0.4618330,425.9018600,0.0304840
FCA US LLC,CRX,Truck,395,8,8,6000,0.3355780,298.7437700,0.0045660
FCA US LLC,CRX,Truck,305,6,8,5500,,360.0000000,
FCA US LLC,CRX,Truck,305,6,8,5500,,261.0000000,
FCA US LLC,CRX,Truck,305,6,8,5500,0.5851502,365.1449215,0.0219452
FCA US LLC,CRX,Truck,305,6,8,5500,0.7374130,261.0577046,0.0091655
FCA US LLC,CRX,Truck,395,8,8,5500,0.4863733,494.8348180,0.0201920
FCA US LLC,CRX,Truck,395,8,8,5500,0.1882138,299.2440679,0.0064147
FCA US LLC,CRX,Truck,305,6,8,5000,0.2391437,346.1058655,0.0347380
FCA US LLC,CRX,Truck,305,6,8,5000,0.0997362,241.4255371,0.0036747
FCA US LLC,CRX,Truck,260,6,8,5500,0.0037910,211.4744500,0.0040360
FCA US LLC,CRX,Truck,260,6,8,5500,0.0037910,211.4744500,0.0040360
FCA US LLC,CRX,Truck,260,6,8,5500,0.0037910,211.4744500,0.0040360
FCA US LLC,CRX,Truck,260,6,8,5500,0.2469870,350.2123800,0.0397410
FCA US LLC,CRX,Truck,260,6,8,5500,0.2469870,350.2123800,0.0397410
FCA US LLC,CRX,Truck,260,6,8,5500,0.2469870,350.2123800,0.0397410
FCA US LLC,CRX,Truck,707,8,8,7000,0.3522980,700.7535200,0.0097820
FCA US LLC,CRX,Truck,707,8,8,7000,0.0905200,460.4918900,0.0019800
FCA US LLC,CRX,Both,184,4,9,3750,0.8776347,334.4049683,0.0173226
FCA US LLC,CRX,Both,184,4,9,3750,0.3165058,220.3503536,0.0055004
Ferrari,FEX,Car,654,6,8,4000,0.9064100,458.8940900,0.0102020
Ferrari,FEX,Car,654,6,8,4000,0.9064100,458.8940900,0.0102020
Ferrari,FEX,Car,654,6,8,4000,0.2255960,289.3594800,0.0008110
Ferrari,FEX,Car,654,6,8,4000,0.2255960,289.3594800,0.0008110
Ferrari,FEX,Car,654,6,8,4000,,,
Ferrari,FEX,Car,654,6,8,4000,,,
Ferrari,FEX,Car,654,6,8,4000,,,
Ferrari,FEX,Car,654,6,8,4000,,,
Ferrari,FEX,Car,814,12,7,4250,0.2371970,592.7879000,0.0102960
Ferrari,FEX,Car,814,12,7,4250,0.2371970,592.7879000,0.0102960
Ferrari,FEX,Car,814,12,7,4250,0.0062800,413.8844000,0.0041900
Ferrari,FEX,Car,814,12,7,4250,0.0062800,413.8844000,0.0041900
Ferrari,FEX,Car,785,12,7,4500,0.4446510,618.4892000,0.0108560
Ferrari,FEX,Car,785,12,7,4500,0.4446510,618.4892000,0.0108560
Ferrari,FEX,Car,785,12,7,4500,0.0385750,425.8037000,0.0045550
Ferrari,FEX,Car,785,12,7,4500,0.0385750,425.8037000,0.0045550
Ferrari,FEX,Car,785,12,7,4500,0.4298700,583.9652000,0.0103750
Ferrari,FEX,Car,785,12,7,4500,0.4298700,583.9652000,0.0103750
Ferrari,FEX,Car,785,12,7,4500,0.0606490,427.9327000,0.0042610
Ferrari,FEX,Car,785,12,7,4500,0.0606490,427.9327000,0.0042610
Ferrari,FEX,Car,711,8,7,4000,0.5020730,525.0488000,0.0170800
Ferrari,FEX,Car,711,8,7,4000,0.1978430,351.0080000,0.0056690
Ferrari,FEX,Car,711,8,7,4000,0.4958010,460.4947000,0.0163550
Ferrari,FEX,Car,711,8,7,4000,0.1827420,357.6415000,0.0070820
Ferrari,FEX,Car,711,8,7,3875,0.4586280,336.1608000,0.0047140
Ferrari,FEX,Car,711,8,7,3875,0.2622790,526.3122000,0.0293250
Ferrari,FEX,Car,711,8,7,3875,0.2950430,454.0507000,0.0312470
Ferrari,FEX,Car,711,8,7,3875,0.6464870,334.4060000,0.0046120
Ferrari,FEX,Car,612,8,8,4250,0.6342720,452.3416000,0.0056670
Ferrari,FEX,Car,612,8,8,4250,0.0132610,276.4772000,0.0047040
Ferrari,FEX,Car,612,8,8,4250,0.4734830,416.6254000,0.0058800
Ferrari,FEX,Car,612,8,8,4250,0.0232370,276.6867000,0.0047590
Ferrari,FEX,Car,612,8,8,4000,0.4257130,440.7326000,0.0071610
Ferrari,FEX,Car,612,8,8,4000,0.0534010,285.9749000,0.0036910
Ferrari,FEX,Car,612,8,8,4000,0.5344080,414.5677000,0.0072250
Ferrari,FEX,Car,612,8,8,4000,0.0811050,285.3165000,0.0019950
Ferrari,FEX,Car,770,8,8,4500,0.3521240,441.1000000,0.0170520
Ferrari,FEX,Car,770,8,8,4500,0.3521240,441.1000000,0.0170520
Ferrari,FEX,Car,770,8,8,4500,0.0570150,344.1347600,0.0047060
Ferrari,FEX,Car,770,8,8,4500,0.0570150,344.1347600,0.0047060
Ferrari,FEX,Car,770,8,8,4500,,,
Ferrari,FEX,Car,770,8,8,4500,,,
Ferrari,FEX,Car,770,8,8,4500,,,
Ferrari,FEX,Car,770,8,8,4500,,,
Ferrari,FEX,Car,770,8,8,4250,0.0171100,346.5893400,0.0074100
Ferrari,FEX,Car,770,8,8,4250,0.0171100,346.5893400,0.0074100
Ferrari,FEX,Car,770,8,8,4250,0.2383100,441.3217800,0.0166200
Ferrari,FEX,Car,770,8,8,4250,0.2383100,441.3217800,0.0166200
Ferrari,FEX,Car,770,8,8,4250,1.8646700,450.2731400,0.0136400
Ferrari,FEX,Car,770,8,8,4250,1.8646700,450.2731400,0.0136400
Ferrari,FEX,Car,770,8,8,4250,0.3202900,479.5495500,0.0110200
Ferrari,FEX,Car,770,8,8,4250,0.3202900,479.5495500,0.0110200
Ferrari,FEX,Car,770,8,8,4250,0.5036900,562.9877800,
Ferrari,FEX,Car,770,8,8,4250,0.5036900,562.9877800,
Ferrari,FEX,Car,770,8,8,4250,,,
Ferrari,FEX,Car,770,8,8,4250,,,
Ferrari,FEX,Car,770,8,8,4250,,,
Ferrari,FEX,Car,770,8,8,4250,,,
Ferrari,FEX,Car,770,8,8,4250,,,
Ferrari,FEX,Car,770,8,8,4250,,,
Ferrari,FEX,Car,770,8,8,4250,,,
Ferrari,FEX,Car,770,8,8,4250,,,
Ferrari,FEX,Car,770,8,8,4250,,,
Ferrari,FEX,Car,770,8,8,4250,,,
FOMOCO,FMX,Truck,315,6,10,5000,,377.0000000,
FOMOCO,FMX,Truck,315,6,10,5000,,274.0000000,
FOMOCO,FMX,Truck,315,6,10,5000,,468.0000000,
FOMOCO,FMX,Truck,270,4,10,5000,,,
FOMOCO,FMX,Truck,270,4,10,5000,,,
FOMOCO,FMX,Truck,270,4,10,5000,,,
FOMOCO,FMX,Truck,270,4,10,5000,,,
FOMOCO,FMX,Truck,270,4,10,5000,,460.0000000,
FOMOCO,FMX,Truck,270,4,10,5000,,460.0000000,
